"year","hour","solar","solardiff","temp","rh","windspeed","precip","doy"
2006,11,0,0,-2.97540903091431,0.854669392108917,1.14578926563263,0,83
2006,12,0.00373641611076891,47.647876739502,-2.84863901138306,1,0.591458082199097,3.51176777257933e-06,83
2006,13,0.00373641611076891,47.647876739502,-2.84863901138306,1,0.591458082199097,3.51176777257933e-06,83
2006,14,0.00373641611076891,47.647876739502,-2.84863901138306,1,0.591458082199097,3.51176777257933e-06,83
2006,15,601.03564453125,551.934387207031,1.96654665470123,0.848816454410553,2.32027125358582,0.00366286747157574,83
2006,16,601.03564453125,551.934387207031,1.96654665470123,0.848816454410553,2.32027125358582,0.00366286747157574,83
2006,17,601.03564453125,551.934387207031,1.96654665470123,0.848816454410553,2.32027125358582,0.00366286747157574,83
2006,18,5.80214786529541,736.772766113281,5.25612783432007,0.643901288509369,4.60581016540527,0.00589137291535735,83
2006,19,5.80214786529541,736.772766113281,5.25612783432007,0.643901288509369,4.60581016540527,0.00589137291535735,83
2006,20,5.80214786529541,736.772766113281,5.25612783432007,0.643901288509369,4.60581016540527,0.00589137291535735,83
2006,21,0.8279869556427,363.659698486328,6.46611928939819,0.618743419647217,4.30892515182495,0.0331623330712318,83
2006,22,0.8279869556427,363.659698486328,6.46611928939819,0.618743419647217,4.30892515182495,0.0331623330712318,83
2006,23,0.8279869556427,363.659698486328,6.46611928939819,0.618743419647217,4.30892515182495,0.0331623330712318,83
2006,0,1.08003074697851e-15,2.4646270275116,6.38961172103882,0.564746141433716,4.26251029968262,0.00115602847654372,84
2006,1,1.08003074697851e-15,2.4646270275116,6.38961172103882,0.564746141433716,4.26251029968262,0.00115602847654372,84
2006,2,1.08003074697851e-15,2.4646270275116,6.38961172103882,0.564746141433716,4.26251029968262,0.00115602847654372,84
2006,3,0,0,3.65505361557007,0.694685399532318,3.04455876350403,0.0192822013050318,84
2006,4,0,0,3.65505361557007,0.694685399532318,3.04455876350403,0.0192822013050318,84
2006,5,0,0,3.65505361557007,0.694685399532318,3.04455876350403,0.0192822013050318,84
2006,6,0,0,3.25045156478882,0.709882080554962,4.1574878692627,0.000131423876155168,84
2006,7,0,0,3.25045156478882,0.709882080554962,4.1574878692627,0.000131423876155168,84
2006,8,0,0,3.25045156478882,0.709882080554962,4.1574878692627,0.000131423876155168,84
2006,9,0,0,0.279412835836411,0.697706162929535,1.53991949558258,0.000142338292789645,84
2006,10,0,0,0.279412835836411,0.697706162929535,1.53991949558258,0.000142338292789645,84
2006,11,0,0,0.279412835836411,0.697706162929535,1.53991949558258,0.000142338292789645,84
2006,12,3.2649974822998,62.0700035095215,-3.48770761489868,0.858128428459167,0.919374763965607,0,84
2006,13,3.2649974822998,62.0700035095215,-3.48770761489868,0.858128428459167,0.919374763965607,0,84
2006,14,3.2649974822998,62.0700035095215,-3.48770761489868,0.858128428459167,0.919374763965607,0,84
2006,15,25.8494205474854,681.369812011719,2.00203847885132,0.792114913463593,3.25957155227661,0,84
2006,16,25.8494205474854,681.369812011719,2.00203847885132,0.792114913463593,3.25957155227661,0,84
2006,17,25.8494205474854,681.369812011719,2.00203847885132,0.792114913463593,3.25957155227661,0,84
2006,18,74.2146987915039,980.983520507812,4.97448110580444,0.648573935031891,4.57494163513184,0.0338885188102722,84
2006,19,74.2146987915039,980.983520507812,4.97448110580444,0.648573935031891,4.57494163513184,0.0338885188102722,84
2006,20,74.2146987915039,980.983520507812,4.97448110580444,0.648573935031891,4.57494163513184,0.0338885188102722,84
2006,21,2.34136986732483,481.266723632812,5.93578481674194,0.591764450073242,4.54963064193726,0.0264807231724262,84
2006,22,2.34136986732483,481.266723632812,5.93578481674194,0.591764450073242,4.54963064193726,0.0264807231724262,84
2006,23,2.34136986732483,481.266723632812,5.93578481674194,0.591764450073242,4.54963064193726,0.0264807231724262,84
2006,0,2.05444277041889e-13,4.35451364517212,5.75646352767944,0.56747430562973,3.39199829101562,0.00442119594663382,85
2006,1,2.05444277041889e-13,4.35451364517212,5.75646352767944,0.56747430562973,3.39199829101562,0.00442119594663382,85
2006,2,2.05444277041889e-13,4.35451364517212,5.75646352767944,0.56747430562973,3.39199829101562,0.00442119594663382,85
2006,3,0,0,1.24620974063873,0.778910100460052,1.68532037734985,8.17489421933715e-07,85
2006,4,0,0,1.24620974063873,0.778910100460052,1.68532037734985,8.17489421933715e-07,85
2006,5,0,0,1.24620974063873,0.778910100460052,1.68532037734985,8.17489421933715e-07,85
2006,6,0,0,2.51271963119507,0.828422486782074,3.55972576141357,0.0312980934977531,85
2006,7,0,0,2.51271963119507,0.828422486782074,3.55972576141357,0.0312980934977531,85
2006,8,0,0,2.51271963119507,0.828422486782074,3.55972576141357,0.0312980934977531,85
2006,9,0,0,-1.01599729061127,0.765651762485504,0.982933163642883,0.00363133521750569,85
2006,10,0,0,-1.01599729061127,0.765651762485504,0.982933163642883,0.00363133521750569,85
2006,11,0,0,-1.01599729061127,0.765651762485504,0.982933163642883,0.00363133521750569,85
2006,12,4.66869449615479,68.0192184448242,-3.84168100357056,0.916569769382477,0.854306697845459,0,85
2006,13,4.66869449615479,68.0192184448242,-3.84168100357056,0.916569769382477,0.854306697845459,0,85
2006,14,4.66869449615479,68.0192184448242,-3.84168100357056,0.916569769382477,0.854306697845459,0,85
2006,15,974.498840332031,323.487365722656,1.75588381290436,0.816406190395355,2.74425339698792,0,85
2006,16,974.498840332031,323.487365722656,1.75588381290436,0.816406190395355,2.74425339698792,0,85
2006,17,974.498840332031,323.487365722656,1.75588381290436,0.816406190395355,2.74425339698792,0,85
2006,18,1445.69946289062,363.149871826172,5.29232168197632,0.650405406951904,2.31441020965576,0,85
2006,19,1445.69946289062,363.149871826172,5.29232168197632,0.650405406951904,2.31441020965576,0,85
2006,20,1445.69946289062,363.149871826172,5.29232168197632,0.650405406951904,2.31441020965576,0,85
2006,21,410.008148193359,550.364685058594,7.92186880111694,0.547884583473206,1.16667747497559,0,85
2006,22,410.008148193359,550.364685058594,7.92186880111694,0.547884583473206,1.16667747497559,0,85
2006,23,410.008148193359,550.364685058594,7.92186880111694,0.547884583473206,1.16667747497559,0,85
2006,0,8.8311695733978e-09,5.90004062652588,8.14824867248535,0.528454899787903,1.56373739242554,0,86
2006,1,8.8311695733978e-09,5.90004062652588,8.14824867248535,0.528454899787903,1.56373739242554,0,86
2006,2,8.8311695733978e-09,5.90004062652588,8.14824867248535,0.528454899787903,1.56373739242554,0,86
2006,3,0,0,1.65218508243561,0.732397973537445,1.42969083786011,0,86
2006,4,0,0,1.65218508243561,0.732397973537445,1.42969083786011,0,86
2006,5,0,0,1.65218508243561,0.732397973537445,1.42969083786011,0,86
2006,6,0,0,0.181268304586411,0.771434128284454,1.72385931015015,0,86
2006,7,0,0,0.181268304586411,0.771434128284454,1.72385931015015,0,86
2006,8,0,0,0.181268304586411,0.771434128284454,1.72385931015015,0,86
2006,9,0,0,-0.672644019126892,0.798558354377747,2.46153903007507,0,86
2006,10,0,0,-0.672644019126892,0.798558354377747,2.46153903007507,0,86
2006,11,0,0,-0.672644019126892,0.798558354377747,2.46153903007507,0,86
2006,12,6.0130558013916,74.1443099975586,-0.754705786705017,0.803168833255768,5.22305774688721,0,86
2006,13,6.0130558013916,74.1443099975586,-0.754705786705017,0.803168833255768,5.22305774688721,0,86
2006,14,6.0130558013916,74.1443099975586,-0.754705786705017,0.803168833255768,5.22305774688721,0,86
2006,15,985.7607421875,324.586486816406,4.20562124252319,0.708498179912567,7.20691061019897,0,86
2006,16,985.7607421875,324.586486816406,4.20562124252319,0.708498179912567,7.20691061019897,0,86
2006,17,985.7607421875,324.586486816406,4.20562124252319,0.708498179912567,7.20691061019897,0,86
2006,18,809.007995605469,810.115356445312,9.39480018615723,0.526312232017517,8.8469820022583,0,86
2006,19,809.007995605469,810.115356445312,9.39480018615723,0.526312232017517,8.8469820022583,0,86
2006,20,809.007995605469,810.115356445312,9.39480018615723,0.526312232017517,8.8469820022583,0,86
2006,21,0.179577842354774,369.206329345703,12.3179264068604,0.431391477584839,9.69497299194336,0,86
2006,22,0.179577842354774,369.206329345703,12.3179264068604,0.431391477584839,9.69497299194336,0,86
2006,23,0.179577842354774,369.206329345703,12.3179264068604,0.431391477584839,9.69497299194336,0,86
2006,0,4.41254137636043e-16,1.28474855422974,11.4906253814697,0.611895859241486,8.93517208099365,0.0835356414318085,87
2006,1,4.41254137636043e-16,1.28474855422974,11.4906253814697,0.611895859241486,8.93517208099365,0.0835356414318085,87
2006,2,4.41254137636043e-16,1.28474855422974,11.4906253814697,0.611895859241486,8.93517208099365,0.0835356414318085,87
2006,3,0,0,9.0478458404541,0.868551254272461,10.9766578674316,0.71887743473053,87
2006,4,0,0,9.0478458404541,0.868551254272461,10.9766578674316,0.71887743473053,87
2006,5,0,0,9.0478458404541,0.868551254272461,10.9766578674316,0.71887743473053,87
2006,6,0,0,8.66713905334473,0.951740026473999,9.34153461456299,1.29034376144409,87
2006,7,0,0,8.66713905334473,0.951740026473999,9.34153461456299,1.29034376144409,87
2006,8,0,0,8.66713905334473,0.951740026473999,9.34153461456299,1.29034376144409,87
2006,9,0,0,9.6409854888916,1,6.8245964050293,0.933915853500366,87
2006,10,0,0,9.6409854888916,1,6.8245964050293,0.933915853500366,87
2006,11,0,0,9.6409854888916,1,6.8245964050293,0.933915853500366,87
2006,12,0.000754929380491376,31.3481483459473,11.3359622955322,0.921987771987915,5.60826349258423,0.244303405284882,87
2006,13,0.000754929380491376,31.3481483459473,11.3359622955322,0.921987771987915,5.60826349258423,0.244303405284882,87
2006,14,0.000754929380491376,31.3481483459473,11.3359622955322,0.921987771987915,5.60826349258423,0.244303405284882,87
2006,15,1.06135499477386,416.037109375,10.7696781158447,0.950164139270782,5.87487125396729,0.0717317759990692,87
2006,16,1.06135499477386,416.037109375,10.7696781158447,0.950164139270782,5.87487125396729,0.0717317759990692,87
2006,17,1.06135499477386,416.037109375,10.7696781158447,0.950164139270782,5.87487125396729,0.0717317759990692,87
2006,18,23.0574054718018,886.875122070312,11.9045352935791,0.835707604885101,3.3164336681366,2.53682883339934e-05,87
2006,19,23.0574054718018,886.875122070312,11.9045352935791,0.835707604885101,3.3164336681366,2.53682883339934e-05,87
2006,20,23.0574054718018,886.875122070312,11.9045352935791,0.835707604885101,3.3164336681366,2.53682883339934e-05,87
2006,21,0.821296393871307,315.436737060547,13.5427494049072,0.731425523757935,4.50733804702759,0,87
2006,22,0.821296393871307,315.436737060547,13.5427494049072,0.731425523757935,4.50733804702759,0,87
2006,23,0.821296393871307,315.436737060547,13.5427494049072,0.731425523757935,4.50733804702759,0,87
2006,0,1.31080291065899e-09,3.12727618217468,13.6077823638916,0.690575182437897,4.68861436843872,0,88
2006,1,1.31080291065899e-09,3.12727618217468,13.6077823638916,0.690575182437897,4.68861436843872,0,88
2006,2,1.31080291065899e-09,3.12727618217468,13.6077823638916,0.690575182437897,4.68861436843872,0,88
2006,3,0,0,12.5835514068604,0.713217794895172,3.31573820114136,0,88
2006,4,0,0,12.5835514068604,0.713217794895172,3.31573820114136,0,88
2006,5,0,0,12.5835514068604,0.713217794895172,3.31573820114136,0,88
2006,6,0,0,11.5904178619385,0.733342885971069,2.59038710594177,0,88
2006,7,0,0,11.5904178619385,0.733342885971069,2.59038710594177,0,88
2006,8,0,0,11.5904178619385,0.733342885971069,2.59038710594177,0,88
2006,9,0,0,10.8498783111572,0.748987376689911,3.07637643814087,0,88
2006,10,0,0,10.8498783111572,0.748987376689911,3.07637643814087,0,88
2006,11,0,0,10.8498783111572,0.748987376689911,3.07637643814087,0,88
2006,12,0.0109605463221669,33.4357795715332,10.1678104400635,0.782366871833801,2.18796610832214,0,88
2006,13,0.0109605463221669,33.4357795715332,10.1678104400635,0.782366871833801,2.18796610832214,0,88
2006,14,0.0109605463221669,33.4357795715332,10.1678104400635,0.782366871833801,2.18796610832214,0,88
2006,15,1.01169097423553,399.659576416016,10.5361881256104,0.797522723674774,3.09479188919067,0,88
2006,16,1.01169097423553,399.659576416016,10.5361881256104,0.797522723674774,3.09479188919067,0,88
2006,17,1.01169097423553,399.659576416016,10.5361881256104,0.797522723674774,3.09479188919067,0,88
2006,18,96.2661895751953,1033.10034179688,11.774377822876,0.765689432621002,3.50308179855347,0,88
2006,19,96.2661895751953,1033.10034179688,11.774377822876,0.765689432621002,3.50308179855347,0,88
2006,20,96.2661895751953,1033.10034179688,11.774377822876,0.765689432621002,3.50308179855347,0,88
2006,21,827.085693359375,306.247100830078,14.0800724029541,0.714194416999817,4.77074527740479,0,88
2006,22,827.085693359375,306.247100830078,14.0800724029541,0.714194416999817,4.77074527740479,0,88
2006,23,827.085693359375,306.247100830078,14.0800724029541,0.714194416999817,4.77074527740479,0,88
2006,0,1.90990192550089e-07,9.3234920501709,15.9472904205322,0.655420780181885,4.89714765548706,0,89
2006,1,1.90990192550089e-07,9.3234920501709,15.9472904205322,0.655420780181885,4.89714765548706,0,89
2006,2,1.90990192550089e-07,9.3234920501709,15.9472904205322,0.655420780181885,4.89714765548706,0,89
2006,3,0,0,12.3322696685791,0.832047820091248,6.6253981590271,0,89
2006,4,0,0,12.3322696685791,0.832047820091248,6.6253981590271,0,89
2006,5,0,0,12.3322696685791,0.832047820091248,6.6253981590271,0,89
2006,6,0,0,12.5001468658447,0.783582627773285,7.51535606384277,1.05132346561732e-06,89
2006,7,0,0,12.5001468658447,0.783582627773285,7.51535606384277,1.05132346561732e-06,89
2006,8,0,0,12.5001468658447,0.783582627773285,7.51535606384277,1.05132346561732e-06,89
2006,9,0,0,13.1964054107666,0.925350546836853,6.3569712638855,2.50780582427979,89
2006,10,0,0,13.1964054107666,0.925350546836853,6.3569712638855,2.50780582427979,89
2006,11,0,0,13.1964054107666,0.925350546836853,6.3569712638855,2.50780582427979,89
2006,12,1.08007607195759e-05,20.2602214813232,14.0869388580322,0.929254472255707,8.10359954833984,0.391089886426926,89
2006,13,1.08007607195759e-05,20.2602214813232,14.0869388580322,0.929254472255707,8.10359954833984,0.391089886426926,89
2006,14,1.08007607195759e-05,20.2602214813232,14.0869388580322,0.929254472255707,8.10359954833984,0.391089886426926,89
2006,15,0.914657056331635,245.042785644531,14.7866153717041,0.975989580154419,10.086820602417,0.417950123548508,89
2006,16,0.914657056331635,245.042785644531,14.7866153717041,0.975989580154419,10.086820602417,0.417950123548508,89
2006,17,0.914657056331635,245.042785644531,14.7866153717041,0.975989580154419,10.086820602417,0.417950123548508,89
2006,18,2.31702899932861,649.702209472656,15.719934463501,0.96764862537384,9.92474174499512,0.300771445035934,89
2006,19,2.31702899932861,649.702209472656,15.719934463501,0.96764862537384,9.92474174499512,0.300771445035934,89
2006,20,2.31702899932861,649.702209472656,15.719934463501,0.96764862537384,9.92474174499512,0.300771445035934,89
2006,21,0.876042604446411,426.528015136719,18.0609378814697,0.845019519329071,11.8176946640015,0.00391172245144844,89
2006,22,0.876042604446411,426.528015136719,18.0609378814697,0.845019519329071,11.8176946640015,0.00391172245144844,89
2006,23,0.876042604446411,426.528015136719,18.0609378814697,0.845019519329071,11.8176946640015,0.00391172245144844,89
2006,0,1.64247171419163e-10,8.82445621490479,19.1107120513916,0.79101574420929,10.5376081466675,0,90
2006,1,1.64247171419163e-10,8.82445621490479,19.1107120513916,0.79101574420929,10.5376081466675,0,90
2006,2,1.64247171419163e-10,8.82445621490479,19.1107120513916,0.79101574420929,10.5376081466675,0,90
2006,3,0,0,19.2540531158447,0.721448838710785,12.8052139282227,0,90
2006,4,0,0,19.2540531158447,0.721448838710785,12.8052139282227,0,90
2006,5,0,0,19.2540531158447,0.721448838710785,12.8052139282227,0,90
2006,6,0,0,18.813196182251,0.588943958282471,13.3965005874634,0,90
2006,7,0,0,18.813196182251,0.588943958282471,13.3965005874634,0,90
2006,8,0,0,18.813196182251,0.588943958282471,13.3965005874634,0,90
2006,9,0,0,18.061731338501,0.781053781509399,12.7061624526978,0.0293196681886911,90
2006,10,0,0,18.061731338501,0.781053781509399,12.7061624526978,0.0293196681886911,90
2006,11,0,0,18.061731338501,0.781053781509399,12.7061624526978,0.0293196681886911,90
2006,12,0.00908996071666479,69.152946472168,18.3909244537354,0.771913826465607,12.7335386276245,0.117867484688759,90
2006,13,0.00908996071666479,69.152946472168,18.3909244537354,0.771913826465607,12.7335386276245,0.117867484688759,90
2006,14,0.00908996071666479,69.152946472168,18.3909244537354,0.771913826465607,12.7335386276245,0.117867484688759,90
2006,15,1.11709642410278,445.604949951172,18.5751895904541,0.805574893951416,15.1617193222046,0.00867331679910421,90
2006,16,1.11709642410278,445.604949951172,18.5751895904541,0.805574893951416,15.1617193222046,0.00867331679910421,90
2006,17,1.11709642410278,445.604949951172,18.5751895904541,0.805574893951416,15.1617193222046,0.00867331679910421,90
2006,18,1.17093539237976,489.2998046875,19.4779605865479,0.7850581407547,16.7746124267578,0.021685054525733,90
2006,19,1.17093539237976,489.2998046875,19.4779605865479,0.7850581407547,16.7746124267578,0.021685054525733,90
2006,20,1.17093539237976,489.2998046875,19.4779605865479,0.7850581407547,16.7746124267578,0.021685054525733,90
2006,21,0.187418267130852,94.1826858520508,19.233118057251,0.792855143547058,13.7654600143433,0.777260005474091,90
2006,22,0.187418267130852,94.1826858520508,19.233118057251,0.792855143547058,13.7654600143433,0.777260005474091,90
2006,23,0.187418267130852,94.1826858520508,19.233118057251,0.792855143547058,13.7654600143433,0.777260005474091,90
2006,0,1.17485598138956e-07,8.54849243164062,18.1605777740479,0.656767725944519,15.310736656189,1.18147122859955,91
2006,1,1.17485598138956e-07,8.54849243164062,18.1605777740479,0.656767725944519,15.310736656189,1.18147122859955,91
2006,2,1.17485598138956e-07,8.54849243164062,18.1605777740479,0.656767725944519,15.310736656189,1.18147122859955,91
2006,3,0,0,17.568078994751,0.59765213727951,10.9084405899048,0.00337765295989811,91
2006,4,0,0,17.568078994751,0.59765213727951,10.9084405899048,0.00337765295989811,91
2006,5,0,0,17.568078994751,0.59765213727951,10.9084405899048,0.00337765295989811,91
2006,6,0,0,15.304651260376,0.6399787068367,9.68361282348633,0,91
2006,7,0,0,15.304651260376,0.6399787068367,9.68361282348633,0,91
2006,8,0,0,15.304651260376,0.6399787068367,9.68361282348633,0,91
2006,9,0,0,12.6147403717041,0.749267339706421,8.15793609619141,0,91
2006,10,0,0,12.6147403717041,0.749267339706421,8.15793609619141,0,91
2006,11,0,0,12.6147403717041,0.749267339706421,8.15793609619141,0,91
2006,12,20.5151119232178,100.701820373535,10.3870487213135,0.835322797298431,6.20867681503296,0,91
2006,13,20.5151119232178,100.701820373535,10.3870487213135,0.835322797298431,6.20867681503296,0,91
2006,14,20.5151119232178,100.701820373535,10.3870487213135,0.835322797298431,6.20867681503296,0,91
2006,15,1045.318359375,326.572265625,11.5534000396729,0.829404592514038,4.87988996505737,0,91
2006,16,1045.318359375,326.572265625,11.5534000396729,0.829404592514038,4.87988996505737,0,91
2006,17,1045.318359375,326.572265625,11.5534000396729,0.829404592514038,4.87988996505737,0,91
2006,18,1505.31750488281,363.551422119141,15.855432510376,0.68522721529007,4.5032377243042,0,91
2006,19,1505.31750488281,363.551422119141,15.855432510376,0.68522721529007,4.5032377243042,0,91
2006,20,1505.31750488281,363.551422119141,15.855432510376,0.68522721529007,4.5032377243042,0,91
2006,21,850.924377441406,307.306549072266,19.0024662017822,0.586347281932831,4.55351209640503,0,91
2006,22,850.924377441406,307.306549072266,19.0024662017822,0.586347281932831,4.55351209640503,0,91
2006,23,850.924377441406,307.306549072266,19.0024662017822,0.586347281932831,4.55351209640503,0,91
2006,0,0.00034236247302033,13.5787057876587,19.4112491607666,0.573200464248657,2.70114350318909,0,92
2006,1,0.00034236247302033,13.5787057876587,19.4112491607666,0.573200464248657,2.70114350318909,0,92
2006,2,0.00034236247302033,13.5787057876587,19.4112491607666,0.573200464248657,2.70114350318909,0,92
2006,3,0,0,12.2142276763916,0.799722194671631,1.03260314464569,0,92
2006,4,0,0,12.2142276763916,0.799722194671631,1.03260314464569,0,92
2006,5,0,0,12.2142276763916,0.799722194671631,1.03260314464569,0,92
2006,6,0,0,11.1126041412354,0.87700080871582,2.41120910644531,0,92
2006,7,0,0,11.1126041412354,0.87700080871582,2.41120910644531,0,92
2006,8,0,0,11.1126041412354,0.87700080871582,2.41120910644531,0,92
2006,9,0,0,11.5467166900635,0.933966219425201,5.55898714065552,0,92
2006,10,0,0,11.5467166900635,0.933966219425201,5.55898714065552,0,92
2006,11,0,0,11.5467166900635,0.933966219425201,5.55898714065552,0,92
2006,12,17.4031944274902,108.55158996582,12.936243057251,0.925335049629211,7.33203411102295,0,92
2006,13,17.4031944274902,108.55158996582,12.936243057251,0.925335049629211,7.33203411102295,0,92
2006,14,17.4031944274902,108.55158996582,12.936243057251,0.925335049629211,7.33203411102295,0,92
2006,15,2.20382213592529,552.771362304688,15.4683170318604,1,9.67306137084961,0,92
2006,16,2.20382213592529,552.771362304688,15.4683170318604,1,9.67306137084961,0,92
2006,17,2.20382213592529,552.771362304688,15.4683170318604,1,9.67306137084961,0,92
2006,18,0.654199242591858,542.607604980469,19.130823135376,0.89622175693512,13.0610332489014,0.370612293481827,92
2006,19,0.654199242591858,542.607604980469,19.130823135376,0.89622175693512,13.0610332489014,0.370612293481827,92
2006,20,0.654199242591858,542.607604980469,19.130823135376,0.89622175693512,13.0610332489014,0.370612293481827,92
2006,21,0.344096511602402,271.332244873047,21.3977298736572,0.802469670772552,11.2910118103027,0.822742938995361,92
2006,22,0.344096511602402,271.332244873047,21.3977298736572,0.802469670772552,11.2910118103027,0.822742938995361,92
2006,23,0.344096511602402,271.332244873047,21.3977298736572,0.802469670772552,11.2910118103027,0.822742938995361,92
2006,0,8.05960439720366e-07,8.51071548461914,21.5093021392822,0.784694135189056,12.4028930664062,0.0949871018528938,93
2006,1,8.05960439720366e-07,8.51071548461914,21.5093021392822,0.784694135189056,12.4028930664062,0.0949871018528938,93
2006,2,8.05960439720366e-07,8.51071548461914,21.5093021392822,0.784694135189056,12.4028930664062,0.0949871018528938,93
2006,3,0,0,21.3983402252197,0.747375965118408,9.77831172943115,0.348794281482697,93
2006,4,0,0,21.3983402252197,0.747375965118408,9.77831172943115,0.348794281482697,93
2006,5,0,0,21.3983402252197,0.747375965118408,9.77831172943115,0.348794281482697,93
2006,6,0,0,19.1910037994385,0.785631775856018,12.4950361251831,0.130041733384132,93
2006,7,0,0,19.1910037994385,0.785631775856018,12.4950361251831,0.130041733384132,93
2006,8,0,0,19.1910037994385,0.785631775856018,12.4950361251831,0.130041733384132,93
2006,9,0,0,17.864465713501,0.820247948169708,9.34050846099854,0.269001871347427,93
2006,10,0,0,17.864465713501,0.820247948169708,9.34050846099854,0.269001871347427,93
2006,11,0,0,17.864465713501,0.820247948169708,9.34050846099854,0.269001871347427,93
2006,12,28.7963962554932,110.057159423828,16.3702030181885,0.686023533344269,11.6616630554199,0,93
2006,13,28.7963962554932,110.057159423828,16.3702030181885,0.686023533344269,11.6616630554199,0,93
2006,14,28.7963962554932,110.057159423828,16.3702030181885,0.686023533344269,11.6616630554199,0,93
2006,15,0.00454697525128722,315.151397705078,14.679407119751,0.757436037063599,16.516242980957,0.539262771606445,93
2006,16,0.00454697525128722,315.151397705078,14.679407119751,0.757436037063599,16.516242980957,0.539262771606445,93
2006,17,0.00454697525128722,315.151397705078,14.679407119751,0.757436037063599,16.516242980957,0.539262771606445,93
2006,18,2.41014838218689,677.486877441406,11.3436222076416,0.760554254055023,14.5058269500732,1.16278076171875,93
2006,19,2.41014838218689,677.486877441406,11.3436222076416,0.760554254055023,14.5058269500732,1.16278076171875,93
2006,20,2.41014838218689,677.486877441406,11.3436222076416,0.760554254055023,14.5058269500732,1.16278076171875,93
2006,21,0.910144686698914,390.895843505859,13.3949527740479,0.61421525478363,13.4948120117188,0,93
2006,22,0.910144686698914,390.895843505859,13.3949527740479,0.61421525478363,13.4948120117188,0,93
2006,23,0.910144686698914,390.895843505859,13.3949527740479,0.61421525478363,13.4948120117188,0,93
2006,0,1.93784649127338e-06,7.50431442260742,13.936243057251,0.520359575748444,10.352147102356,0.00498452363535762,94
2006,1,1.93784649127338e-06,7.50431442260742,13.936243057251,0.520359575748444,10.352147102356,0.00498452363535762,94
2006,2,1.93784649127338e-06,7.50431442260742,13.936243057251,0.520359575748444,10.352147102356,0.00498452363535762,94
2006,3,0,0,12.0374698638916,0.379969567060471,8.92532920837402,0,94
2006,4,0,0,12.0374698638916,0.379969567060471,8.92532920837402,0,94
2006,5,0,0,12.0374698638916,0.379969567060471,8.92532920837402,0,94
2006,6,0,0,8.7842960357666,0.323572665452957,8.66926670074463,0,94
2006,7,0,0,8.7842960357666,0.323572665452957,8.66926670074463,0,94
2006,8,0,0,8.7842960357666,0.323572665452957,8.66926670074463,0,94
2006,9,0,0,5.99987173080444,0.389579772949219,6.79350137710571,0,94
2006,10,0,0,5.99987173080444,0.389579772949219,6.79350137710571,0,94
2006,11,0,0,5.99987173080444,0.389579772949219,6.79350137710571,0,94
2006,12,33.1115760803223,115.591178894043,2.96434926986694,0.565927743911743,6.20839881896973,0,94
2006,13,33.1115760803223,115.591178894043,2.96434926986694,0.565927743911743,6.20839881896973,0,94
2006,14,33.1115760803223,115.591178894043,2.96434926986694,0.565927743911743,6.20839881896973,0,94
2006,15,1080.48059082031,329.520568847656,6.20626211166382,0.534888386726379,6.3510217666626,0,94
2006,16,1080.48059082031,329.520568847656,6.20626211166382,0.534888386726379,6.3510217666626,0,94
2006,17,1080.48059082031,329.520568847656,6.20626211166382,0.534888386726379,6.3510217666626,0,94
2006,18,1534.79113769531,365.132934570312,10.8627262115479,0.370699495077133,8.31951141357422,0,94
2006,19,1534.79113769531,365.132934570312,10.8627262115479,0.370699495077133,8.31951141357422,0,94
2006,20,1534.79113769531,365.132934570312,10.8627262115479,0.370699495077133,8.31951141357422,0,94
2006,21,875.490051269531,309.219787597656,13.7664127349854,0.32663232088089,9.32537269592285,0,94
2006,22,875.490051269531,309.219787597656,13.7664127349854,0.32663232088089,9.32537269592285,0,94
2006,23,875.490051269531,309.219787597656,13.7664127349854,0.32663232088089,9.32537269592285,0,94
2006,0,0.00394079368561506,18.0344753265381,14.0399417877197,0.339119046926498,7.91334819793701,0,95
2006,1,0.00394079368561506,18.0344753265381,14.0399417877197,0.339119046926498,7.91334819793701,0,95
2006,2,0.00394079368561506,18.0344753265381,14.0399417877197,0.339119046926498,7.91334819793701,0,95
2006,3,0,0,9.95647621154785,0.467337161302567,6.90118265151978,0,95
2006,4,0,0,9.95647621154785,0.467337161302567,6.90118265151978,0,95
2006,5,0,0,9.95647621154785,0.467337161302567,6.90118265151978,0,95
2006,6,0,0,7.66036367416382,0.560605108737946,6.26624441146851,0,95
2006,7,0,0,7.66036367416382,0.560605108737946,6.26624441146851,0,95
2006,8,0,0,7.66036367416382,0.560605108737946,6.26624441146851,0,95
2006,9,0,0,5.80840444564819,0.664115488529205,5.43135452270508,0,95
2006,10,0,0,5.80840444564819,0.664115488529205,5.43135452270508,0,95
2006,11,0,0,5.80840444564819,0.664115488529205,5.43135452270508,0,95
2006,12,37.8771781921387,119.976905822754,2.73653554916382,0.817419469356537,4.84240436553955,0,95
2006,13,37.8771781921387,119.976905822754,2.73653554916382,0.817419469356537,4.84240436553955,0,95
2006,14,37.8771781921387,119.976905822754,2.73653554916382,0.817419469356537,4.84240436553955,0,95
2006,15,1091.69360351562,329.543701171875,7.40551137924194,0.571908950805664,2.22297167778015,0,95
2006,16,1091.69360351562,329.543701171875,7.40551137924194,0.571908950805664,2.22297167778015,0,95
2006,17,1091.69360351562,329.543701171875,7.40551137924194,0.571908950805664,2.22297167778015,0,95
2006,18,1543.43493652344,364.712890625,12.1260318756104,0.375622600317001,3.34304857254028,0,95
